User,Text,Date,Retweets,Favorites
mike_pence,"RT @TeamTrump: RT if you agree 👉  ""It is time to END this government takeover of health care and START OVER with American solutions."" - @mi…","Tue Nov 01 16:20:08 +0000 2016",2389,0
mike_pence,"RT @TeamTrump: ""What good is a healthcare plan if you can't afford to use it?"" - @mike_pence🤔","Tue Nov 01 16:20:06 +0000 2016",1391,0
mike_pence,"RT @DanScavino: LIVE on #Periscope: Our next Vice President of the United States of America- @mike_pence.#MAGA #VoteTrump16 https://t.co/Y0…","Tue Nov 01 15:58:22 +0000 2016",1215,0
mike_pence,"Join @realDonaldTrump and me LIVE soon for a joint speech in Pennsylvania on #Obamacare. WATCH: https://t.co/jBw48YVv1c","Tue Nov 01 15:24:20 +0000 2016",1118,2923
mike_pence,"Tomorrow, we are on the campaign trail in Pennsylvania! Join us for our stops in King of Prussia and Youngwood: https://t.co/wnLfxW5H5C","Tue Nov 01 01:36:39 +0000 2016",1611,4706
mike_pence,"These adorable trick-or-treaters joined us tonight at our rally in Clearwater, FL! Happy Halloween! https://t.co/GhutF5K10R","Tue Nov 01 00:08:25 +0000 2016",2504,7574
mike_pence,"Great rally in Clearwater! In 8 days, we are going to win Florida and we are going to win back the White House!… https://t.co/YKooE37eSW","Mon Oct 31 23:55:26 +0000 2016",2222,6095
mike_pence,"No power? No problem. This movement's incredible energy and a bullhorn were enough to power the night! Thank you Cl… https://t.co/0qBRXMSLpz","Mon Oct 31 23:44:22 +0000 2016",2839,7640
mike_pence,"Wheels down &amp; onto the stage in Clearwater, FL! @realDonaldTrump is fighting for every American yearning for a bett… https://t.co/F1rTPymBEL","Mon Oct 31 23:37:43 +0000 2016",3724,9988
mike_pence,"RT @marc_lotter: Not even a power outage can stop this movement. People with their cellphone lights &amp; a bull horn kept Gov @mike_pence goin…","Mon Oct 31 23:07:36 +0000 2016",1992,0
mike_pence,"Our tremendous movement to #MakeAmericaGreatAgain is making waves across the state of Florida! Thank you, Maitland! https://t.co/DAdf4IZ6JV","Mon Oct 31 20:53:08 +0000 2016",2175,5568
mike_pence,"Stopping in to see the folks in our overflow crowd in Maitland, FL. These supporters are fired up! Tune in:… https://t.co/tlYT1uH39R","Mon Oct 31 20:05:20 +0000 2016",1848,4667
